document	doi	distance	journal	label	pmcid
002014_v1.xml	10.1101/002014	7.5763452768913515	Nucleic_Acids_Res	pre_vs_random	PMC4838338
002063_v1.xml	10.1101/002063	1.6688836337208923	PLoS_One	pre_vs_published	PMC3911898
002063_v1.xml	10.1101/002063	6.1522005358857905	PLoS_One	pre_vs_random	PMC4592252
002121_v3.xml	10.1101/002121	0.7762197874088529	J_Biomed_Semantics	pre_vs_published	PMC4907002
002121_v3.xml	10.1101/002121	4.370823777095059	J_Biomed_Semantics	pre_vs_random	PMC4177204
002188_v1.xml	10.1101/002188	0.7468963546998835	BMC_Genomics	pre_vs_published	PMC4253613
002188_v1.xml	10.1101/002188	6.431176324063784	BMC_Genomics	pre_vs_random	PMC5771206
002204_v1.xml	10.1101/002204	1.4954553194598856	Sci_Rep	pre_vs_published	PMC4350105
002204_v1.xml	10.1101/002204	7.711499207644388	Sci_Rep	pre_vs_random	PMC3216506
002238_v2.xml	10.1101/002238	2.0155057741126012	PLoS_One	pre_vs_published	PMC3981753
002238_v2.xml	10.1101/002238	8.032010511244811	PLoS_One	pre_vs_random	PMC4592252
002279_v1.xml	10.1101/002279	1.0961927383371188	PLoS_One	pre_vs_published	PMC4213012
002279_v1.xml	10.1101/002279	7.9825752990592225	PLoS_One	pre_vs_random	PMC4592252
002287_v1.xml	10.1101/002287	0.6596071945668782	PLoS_One	pre_vs_published	PMC4264753
002287_v1.xml	10.1101/002287	7.958693386283887	PLoS_One	pre_vs_random	PMC4592252
002295_v2.xml	10.1101/002295	0.9031689268071931	PLoS_Comput_Biol	pre_vs_published	PMC4102402
002295_v2.xml	10.1101/002295	5.016835820497905	PLoS_Comput_Biol	pre_vs_random	PMC4102394
002345_v1.xml	10.1101/002345	1.600029971614104	PLoS_Genet	pre_vs_published	PMC4222666
002345_v1.xml	10.1101/002345	5.865852840363538	PLoS_Genet	pre_vs_random	PMC3983042
002352_v1.xml	10.1101/002352	1.0850019813878313	Nucleic_Acids_Res	pre_vs_published	PMC4227762
002352_v1.xml	10.1101/002352	7.56896974798781	Nucleic_Acids_Res	pre_vs_random	PMC4838338
002386_v1.xml	10.1101/002386	1.2544293271030111	Hum_Mol_Genet	pre_vs_published	PMC4383869
002386_v1.xml	10.1101/002386	4.694226706306381	Hum_Mol_Genet	pre_vs_random	PMC5961183
002428_v2.xml	10.1101/002428	0.8608499819799438	PLoS_Genet	pre_vs_published	PMC4178662
002428_v2.xml	10.1101/002428	4.498254925867535	PLoS_Genet	pre_vs_random	PMC3983042
002444_v1.xml	10.1101/002444	1.2869969248296869	PLoS_One	pre_vs_published	PMC4171520
002444_v1.xml	10.1101/002444	5.514532508923366	PLoS_One	pre_vs_random	PMC4592252
002493_v1.xml	10.1101/002493	0.8882152425442781	PLoS_One	pre_vs_published	PMC4067307
002493_v1.xml	10.1101/002493	7.47693505996749	PLoS_One	pre_vs_random	PMC4592252
002600_v1.xml	10.1101/002600	3.2578670861193118	PLoS_Genet	pre_vs_published	PMC4425538
002600_v1.xml	10.1101/002600	5.385476055012412	PLoS_Genet	pre_vs_random	PMC3983042
002642_v1.xml	10.1101/002642	0.8577047575294587	Sci_Rep	pre_vs_published	PMC4145288
002642_v1.xml	10.1101/002642	5.603580345038736	Sci_Rep	pre_vs_random	PMC3216506
002659_v1.xml	10.1101/002659	4.319997788013668	Nat_Mater	pre_vs_published	PMC4063449
002659_v1.xml	10.1101/002659	3.8355678215387794	Nat_Mater	pre_vs_random	PMC5708569
002675_v1.xml	10.1101/002675	1.3677002480310594	Biol_Open	pre_vs_published	PMC4021354
002675_v1.xml	10.1101/002675	4.58491534937463	Biol_Open	pre_vs_random	PMC6310875
002709_v1.xml	10.1101/002709	1.7553000846425044	BMC_Genomics	pre_vs_published	PMC4302123
002709_v1.xml	10.1101/002709	3.32856811521846	BMC_Genomics	pre_vs_random	PMC5771206
002766_v1.xml	10.1101/002766	1.38159574653158	BMC_Genomics	pre_vs_published	PMC4289383
002766_v1.xml	10.1101/002766	5.0543564194148685	BMC_Genomics	pre_vs_random	PMC5771206
002790_v1.xml	10.1101/002790	0.827231207891077	PLoS_One	pre_vs_published	PMC3981749
002790_v1.xml	10.1101/002790	4.713549113988542	PLoS_One	pre_vs_random	PMC4592252
002808_v1.xml	10.1101/002808	0.956002014445695	PLoS_One	pre_vs_published	PMC4047067
002808_v1.xml	10.1101/002808	8.029755180082446	PLoS_One	pre_vs_random	PMC4592252
002824_v2.xml	10.1101/002824	0.7332551908705405	Bioinformatics	pre_vs_published	PMC4287950
002824_v2.xml	10.1101/002824	4.280372643497356	Bioinformatics	pre_vs_random	PMC3389775
002832_v1.xml	10.1101/002832	0.8072374196638256	Genome_Biol	pre_vs_published	PMC4302049
002832_v1.xml	10.1101/002832	4.723195906831371	Genome_Biol	pre_vs_random	PMC4405912
002865_v1.xml	10.1101/002865	2.03361761027677	Nat_Genet	pre_vs_published	PMC4310772
002865_v1.xml	10.1101/002865	7.9290634956207775	Nat_Genet	pre_vs_random	PMC3681285
002873_v1.xml	10.1101/002873	5.924418825839038	J_R_Soc_Interface	pre_vs_published	PMC4233753
002873_v1.xml	10.1101/002873	6.928429286210538	J_R_Soc_Interface	pre_vs_random	PMC4707858
002899_v3.xml	10.1101/002899	7.653252126697216	Mol_Biol_Evol	pre_vs_published	PMC4104320
002899_v3.xml	10.1101/002899	7.843103568277016	Mol_Biol_Evol	pre_vs_random	PMC3002244
002907_v1.xml	10.1101/002907	1.5770006141233204	PLoS_Biol	pre_vs_published	PMC4307983
002907_v1.xml	10.1101/002907	5.115131366604358	PLoS_Biol	pre_vs_random	PMC1951783
002923_v1.xml	10.1101/002923	1.2702995537529131	Front_Comput_Neurosci	pre_vs_published	PMC4301009
002923_v1.xml	10.1101/002923	3.9377603652929594	Front_Comput_Neurosci	pre_vs_random	PMC4189387
002956_v1.xml	10.1101/002956	1.3564765460037702	Genome_Biol	pre_vs_published	PMC4283580
002956_v1.xml	10.1101/002956	4.857152275828084	Genome_Biol	pre_vs_random	PMC4405912
002964_v1.xml	10.1101/002964	0.9115041780946314	Nucleic_Acids_Res	pre_vs_published	PMC4344482
002964_v1.xml	10.1101/002964	8.465993028697689	Nucleic_Acids_Res	pre_vs_random	PMC4838338
003087_v2.xml	10.1101/003087	1.120730668605083	PLoS_Comput_Biol	pre_vs_published	PMC4207457
003087_v2.xml	10.1101/003087	5.6519806513327735	PLoS_Comput_Biol	pre_vs_random	PMC4102394
003194_v2.xml	10.1101/003194	0.76138158184651	Evol_Med_Public_Health	pre_vs_published	PMC4097963
003194_v2.xml	10.1101/003194	6.120688816532409	Evol_Med_Public_Health	pre_vs_random	PMC4178369
003202_v1.xml	10.1101/003202	2.19929989622951	Hum_Mol_Genet	pre_vs_published	PMC4240194
003202_v1.xml	10.1101/003202	4.024078568411026	Hum_Mol_Genet	pre_vs_random	PMC5961183
003269_v2.xml	10.1101/003269	1.9993034993778906	PLoS_One	pre_vs_published	PMC4094384
003269_v2.xml	10.1101/003269	7.496514033598709	PLoS_One	pre_vs_random	PMC4592252
003277_v1.xml	10.1101/003277	0.7948778913996452	eLife	pre_vs_published	PMC4011332
003277_v1.xml	10.1101/003277	5.0726588061421705	eLife	pre_vs_random	PMC5142811
003319_v3.xml	10.1101/003319	1.2253989267386143	PLoS_Genet	pre_vs_published	PMC4207643
003319_v3.xml	10.1101/003319	4.195041563552349	PLoS_Genet	pre_vs_random	PMC3983042
003327_v1.xml	10.1101/003327	0.7569786490941605	Mol_Syst_Biol	pre_vs_published	PMC4299491
003327_v1.xml	10.1101/003327	6.6263828804527805	Mol_Syst_Biol	pre_vs_random	PMC3010113
003335_v1.xml	10.1101/003335	1.0821377858446568	ACS_Synth_Biol	pre_vs_published	PMC4487224
003335_v1.xml	10.1101/003335	3.6578199845198958	ACS_Synth_Biol	pre_vs_random	PMC4161666
003350_v1.xml	10.1101/003350	1.1498910308494634	Genome_Biol_Evol	pre_vs_published	PMC4159011
003350_v1.xml	10.1101/003350	2.8482226271551903	Genome_Biol_Evol	pre_vs_random	PMC5521735
003376_v1.xml	10.1101/003376	1.2992754207879673	PLoS_Comput_Biol	pre_vs_published	PMC4110073
003376_v1.xml	10.1101/003376	5.182631197172063	PLoS_Comput_Biol	pre_vs_random	PMC4102394
003467_v1.xml	10.1101/003467	1.9536413593283535	Genome_Biol	pre_vs_published	PMC4290387
003467_v1.xml	10.1101/003467	5.052999121232837	Genome_Biol	pre_vs_random	PMC4405912
003574_v1.xml	10.1101/003574	0.8923555471459104	PLoS_One	pre_vs_published	PMC4136743
003574_v1.xml	10.1101/003574	7.723327209176205	PLoS_One	pre_vs_random	PMC4592252
003608_v1.xml	10.1101/003608	0.9618535259081734	PLoS_One	pre_vs_published	PMC4014496
003608_v1.xml	10.1101/003608	8.139038082926767	PLoS_One	pre_vs_random	PMC4592252
003616_v1.xml	10.1101/003616	1.1834268155975889	PLoS_One	pre_vs_published	PMC4401748
003616_v1.xml	10.1101/003616	4.012451137459191	PLoS_One	pre_vs_random	PMC4592252
003624_v1.xml	10.1101/003624	0.6386985796297736	PLoS_One	pre_vs_published	PMC4338309
003624_v1.xml	10.1101/003624	7.14932654478659	PLoS_One	pre_vs_random	PMC4592252
003640_v1.xml	10.1101/003640	1.2364177481145107	Bioinformatics	pre_vs_published	PMC4173023
003640_v1.xml	10.1101/003640	5.341054768216014	Bioinformatics	pre_vs_random	PMC3389775
003673_v1.xml	10.1101/003673	1.5826882778247384	PLoS_Comput_Biol	pre_vs_published	PMC4168977
003673_v1.xml	10.1101/003673	5.796147088797506	PLoS_Comput_Biol	pre_vs_random	PMC4102394
003731_v1.xml	10.1101/003731	1.0500145697711532	BMC_Genomics	pre_vs_published	PMC4155097
003731_v1.xml	10.1101/003731	5.644238838630689	BMC_Genomics	pre_vs_random	PMC5771206
003749_v1.xml	10.1101/003749	1.3022266362789343	Syst_Biol	pre_vs_published	PMC4395847
003749_v1.xml	10.1101/003749	3.3822197310038384	Syst_Biol	pre_vs_random	PMC3739886
003764_v1.xml	10.1101/003764	0.9698339055874449	Genome_Biol	pre_vs_published	PMC4268812
003764_v1.xml	10.1101/003764	5.194218406430345	Genome_Biol	pre_vs_random	PMC4405912
003848_v1.xml	10.1101/003848	2.0312406315247578	Mol_Biol_Evol	pre_vs_published	PMC4166927
003848_v1.xml	10.1101/003848	4.866730517317453	Mol_Biol_Evol	pre_vs_random	PMC3002244
003871_v1.xml	10.1101/003871	1.339184792880153	BMC_Biol	pre_vs_published	PMC4171571
003871_v1.xml	10.1101/003871	5.363368016606333	BMC_Biol	pre_vs_random	PMC4243282
004010_v1.xml	10.1101/004010	0.8360137097060766	Nucleic_Acids_Res	pre_vs_published	PMC4176157
004010_v1.xml	10.1101/004010	7.048437557919513	Nucleic_Acids_Res	pre_vs_random	PMC4838338
004036_v2.xml	10.1101/004036	1.6005814156211817	Biol_J_Linn_Soc_Lond	pre_vs_published	PMC4949538
004036_v2.xml	10.1101/004036	6.943780992894389	Biol_J_Linn_Soc_Lond	pre_vs_random	PMC4133644
004101_v1.xml	10.1101/004101	0.7509958482882354	Genome_Biol	pre_vs_published	PMC4427941
004101_v1.xml	10.1101/004101	5.6745986616436985	Genome_Biol	pre_vs_random	PMC4405912
004119_v1.xml	10.1101/004119	2.0615058753769544	PLoS_Genet	pre_vs_published	PMC4263395
004119_v1.xml	10.1101/004119	4.869299957176211	PLoS_Genet	pre_vs_random	PMC3983042
004192_v2.xml	10.1101/004192	2.2191027700708488	BMC_Syst_Biol	pre_vs_published	PMC4438470
004192_v2.xml	10.1101/004192	3.5600105020357646	BMC_Syst_Biol	pre_vs_random	PMC2855527
004242_v1.xml	10.1101/004242	1.9731721185617415	BMC_Bioinformatics	pre_vs_published	PMC4308013
004242_v1.xml	10.1101/004242	3.3549916684410626	BMC_Bioinformatics	pre_vs_random	PMC6327589
004259_v2.xml	10.1101/004259	1.7061428151326306	PLoS_One	pre_vs_published	PMC4406848
004259_v2.xml	10.1101/004259	7.351857700177076	PLoS_One	pre_vs_random	PMC4592252
004317_v1.xml	10.1101/004317	2.5401341179559074	Nucleic_Acids_Res	pre_vs_published	PMC4132701
004317_v1.xml	10.1101/004317	6.981905324625651	Nucleic_Acids_Res	pre_vs_random	PMC4838338
004424_v1.xml	10.1101/004424	1.6668751740856567	Genetics	pre_vs_published	PMC4266194
004424_v1.xml	10.1101/004424	9.436467533752557	Genetics	pre_vs_random	PMC3241408
004473_v2.xml	10.1101/004473	1.3859502044072767	PLoS_Comput_Biol	pre_vs_published	PMC4619805
004473_v2.xml	10.1101/004473	4.312099803635718	PLoS_Comput_Biol	pre_vs_random	PMC4102394
004499_v1.xml	10.1101/004499	0.6293525438637643	Nucleic_Acids_Res	pre_vs_published	PMC4176322
004499_v1.xml	10.1101/004499	6.46124437127703	Nucleic_Acids_Res	pre_vs_random	PMC4838338
004572_v2.xml	10.1101/004572	1.0379652461013407	BMC_Evol_Biol	pre_vs_published	PMC4530483
004572_v2.xml	10.1101/004572	3.6885993540970947	BMC_Evol_Biol	pre_vs_random	PMC2656474
004614_v1.xml	10.1101/004614	1.8654143930425773	BMC_Genomics	pre_vs_published	PMC4124144
004614_v1.xml	10.1101/004614	4.2849618653559585	BMC_Genomics	pre_vs_random	PMC5771206
004648_v1.xml	10.1101/004648	1.771732095735262	Front_Immunol	pre_vs_published	PMC4112810
004648_v1.xml	10.1101/004648	3.4466202567318054	Front_Immunol	pre_vs_random	PMC6446103
004713_v1.xml	10.1101/004713	0.9679393246656255	G3_(Bethesda)	pre_vs_published	PMC4267945
004713_v1.xml	10.1101/004713	6.9331813408758	G3_(Bethesda)	pre_vs_random	PMC4065249
004762_v1.xml	10.1101/004762	1.2658561237101857	eLife	pre_vs_published	PMC4360534
004762_v1.xml	10.1101/004762	5.784043918543327	eLife	pre_vs_random	PMC5142811
004788_v1.xml	10.1101/004788	1.4868489454372407	Development	pre_vs_published	PMC4302997
004788_v1.xml	10.1101/004788	2.862867738645401	Development	pre_vs_random	PMC6602345
004853_v1.xml	10.1101/004853	1.106926768784094	PLoS_Genet	pre_vs_published	PMC4038484
004853_v1.xml	10.1101/004853	4.86584111267307	PLoS_Genet	pre_vs_random	PMC3983042
004861_v1.xml	10.1101/004861	1.9262222155571964	Hum_Brain_Mapp	pre_vs_published	PMC4312958
004861_v1.xml	10.1101/004861	4.850364281575269	Hum_Brain_Mapp	pre_vs_random	PMC5299040
004887_v2.xml	10.1101/004887	3.8902500512423446	J_Biol_Dyn	pre_vs_published	PMC4241649
004887_v2.xml	10.1101/004887	4.180258053935976	J_Biol_Dyn	pre_vs_random	PMC4220849
004895_v1.xml	10.1101/004895	1.7916718564468337	PLoS_Genet	pre_vs_published	PMC4287466
004895_v1.xml	10.1101/004895	4.670463797010353	PLoS_Genet	pre_vs_random	PMC3983042
004994_v1.xml	10.1101/004994	1.169683405368136	PLoS_One	pre_vs_published	PMC4319751
004994_v1.xml	10.1101/004994	8.217791675367177	PLoS_One	pre_vs_random	PMC4592252
005017_v1.xml	10.1101/005017	1.5890533451251985	PLoS_Genet	pre_vs_published	PMC4072542
005017_v1.xml	10.1101/005017	5.137740960961234	PLoS_Genet	pre_vs_random	PMC3983042
005041_v2.xml	10.1101/005041	0.733706027841955	eLife	pre_vs_published	PMC4109307
005041_v2.xml	10.1101/005041	5.875738672479639	eLife	pre_vs_random	PMC5142811
005066_v1.xml	10.1101/005066	1.0974880013297728	eLife	pre_vs_published	PMC4383210
005066_v1.xml	10.1101/005066	4.374540364831051	eLife	pre_vs_random	PMC5142811
005140_v1.xml	10.1101/005140	1.26265004416536	eLife	pre_vs_published	PMC4270100
005140_v1.xml	10.1101/005140	4.662172235094911	eLife	pre_vs_random	PMC5142811
005207_v3.xml	10.1101/005207	0.7829671475948466	PLoS_One	pre_vs_published	PMC4182317
005207_v3.xml	10.1101/005207	9.272557175057232	PLoS_One	pre_vs_random	PMC4592252
005215_v1.xml	10.1101/005215	1.9938610150807137	J_Vis_Exp	pre_vs_published	PMC4692741
005215_v1.xml	10.1101/005215	3.6376244257673873	J_Vis_Exp	pre_vs_random	PMC6748865
005256_v1.xml	10.1101/005256	1.4272917270338248	F1000Res	pre_vs_published	PMC5461918
005256_v1.xml	10.1101/005256	5.424561587382628	F1000Res	pre_vs_random	PMC4240241
005264_v2.xml	10.1101/005264	1.2097334345358244	Syst_Biol	pre_vs_published	PMC4604836
005264_v2.xml	10.1101/005264	5.717323856515157	Syst_Biol	pre_vs_random	PMC3739886
